Gene	logFC	logCPM	LR	PValue	FDR
SRP19	-0.247775615465542	6.79066861918673	19.106782693326	1.23604830517326e-05	0.000809539226476781
AC011462.1	0.521075965900416	5.00414287125356	19.1028093652932	1.23862426815271e-05	0.000809539226476781
DNAI1	0.593194058656896	5.20380766988623	19.0468097761649	1.27550829436991e-05	0.000830580989333816
GLRX	-0.288072051328643	6.35139359676143	18.9955277619602	1.31025194664088e-05	0.000848990022818411
MRPL17	-0.330071388365536	6.19101392074748	18.9909992428152	1.31336532436904e-05	0.000848990022818411
CLTA	-0.246665071283099	7.16703699132197	18.9604108357437	1.33459047036811e-05	0.000859573324042182
DOPEY1	-0.474104720471569	4.9864688224987	18.9474481542578	1.3436888203151e-05	0.000861251840528176
GLRX2	-0.606797842807679	4.85107516497381	18.9428634859586	1.34692163406902e-05	0.000861251840528176
ZFP36L1	0.328566632185796	6.63217860941481	18.9276366799145	1.3577147592762e-05	0.000865030353104315
RND3	-0.348898392457319	7.55759730738365	18.9012200601313	1.37664596536871e-05	0.000873948148337294
FOS	-0.767796004657679	4.67538859644774	18.8400226782109	1.42152725461903e-05	0.000899217526207579
TAGLN	-0.644070035391663	5.51307722813742	18.8134224561232	1.44149093800291e-05	0.000908600978430874
RBBP8	-0.430179371030007	5.45517989644551	18.7404178488043	1.49774043388782e-05	0.000938926854711169
IFITM1	-0.574246238509775	6.09874646901758	18.7372825294977	1.50020494514036e-05	0.000938926854711169
GNG5	-0.243995975002341	8.06958673366487	18.7301612486281	1.50581775566212e-05	0.000939121270714345
CACNG4	-0.638823365588709	4.65908548714572	18.5242227158676	1.67758673677144e-05	0.00104257600988406
EIF5	-0.278398351635442	7.43507633910543	18.4861500813693	1.71143476833377e-05	0.00105989274883663
ODC1	-0.333676148149682	6.74708074030019	18.4155276934919	1.77604790953683e-05	0.00109436469527913
RABAC1	0.24059328273436	6.73087154012673	18.41187593757	1.77945478907176e-05	0.00109436469527913
POLR3K	-0.329304652314814	6.32432750883111	18.3776073148621	1.81174704717e-05	0.00111036898614101
ARMC3	0.391909361624738	6.56528404327477	18.3376546910954	1.85013953035209e-05	0.00112998866764125
MRPL39	-0.342264067927282	6.09629433806893	18.3084638636591	1.87870622681909e-05	0.0011434929446536
GGCT	-0.291150017543001	6.9383066963974	18.281477586776	1.9055095378689e-05	0.00115583510050459
BCKDHA	0.382522080147332	5.50556832252722	18.2194804033395	1.96855055074925e-05	0.00118999888583176
EIF4E	-0.176468302708664	7.62921789387391	18.1891331567968	2.00016837324202e-05	0.00120499939547152
ICAM1	-0.825494625216937	4.60958513573436	18.1636931137999	2.02706631990184e-05	0.00121404376049611
SLIRP	-0.281013911142454	8.50898618487399	18.1619808069121	2.02888975331329e-05	0.00121404376049611
GPN1	-0.352438663598751	5.97632119774887	18.1032257195962	2.09246648151335e-05	0.00124787091988433
CTDSP1	0.388844902216821	5.54063323802649	18.0925010246388	2.10428548459339e-05	0.00125070820480262
GRPEL1	-0.345627954087656	6.03296063355134	18.0276236319441	2.17722660845017e-05	0.00128973370196888
GAL	-1.17055269093351	4.18980239287423	18.0073102006295	2.20058297866653e-05	0.00129922419060472
AMD1	-0.29562665874106	6.05536226745311	17.9819158524814	2.23013577475783e-05	0.00131229783529936
PCNA	-0.322438886064561	6.59368041573396	17.9582588166141	2.2580254368876e-05	0.00132430948801831
ORAOV1	-0.416584801109186	5.7873128316449	17.9028927180224	2.32467500768214e-05	0.0013588991332035
ADM	-1.24929760800191	4.21233199930013	17.7900319437481	2.46672185120515e-05	0.00143719004699163
ACAT1	-0.286365004666368	7.01759773466435	17.7826085965161	2.47636495171693e-05	0.00143807790245279
RELB	-0.883722332104986	4.41908134361489	17.7714655488029	2.49091118152637e-05	0.00144179800154233
NOP58	-0.278783468864774	6.65535324670487	17.7611308620985	2.50447889965828e-05	0.00144492932478005
SLITRK6	-2.33034450579035	4.16727793109697	17.7082353837219	2.57509335192934e-05	0.00148084589121339
HSPA1B	-1.31220789576001	4.34172001471911	17.6562738881361	2.64640882928085e-05	0.00151693181825963
MKNK2	-0.445322245467747	5.35933495152219	17.6072548954234	2.71550433168689e-05	0.00155151653944639
AR	0.249731421302699	6.70857612376182	17.5870631426264	2.74449046928566e-05	0.00156303585826327
KLF16	-0.62625154058702	4.56545762691669	17.5781795725925	2.7573415150167e-05	0.00156532156775563
ACOT9	-0.275672472756937	6.08293980921682	17.5456101331966	2.80497617193363e-05	0.00158726247685993
ARL6IP1	-0.176556975482745	9.37539835536223	17.5395611218447	2.81391383092828e-05	0.00158726247685993
PGD	-0.2160246425177	8.07996199644308	17.5309134295995	2.82674087108171e-05	0.0015894360097968
ATP6V0B	-0.266223795483349	6.85058546013722	17.5008301719807	2.87182258481338e-05	0.00160967473488021
CCT6A	-0.257996451918895	7.16757253700124	17.4567619344613	2.93916947224071e-05	0.00164222617325954
H2AFZ	-0.321225349845634	8.69778890579475	17.3551698432351	3.10053692743175e-05	0.00172694056788274
MAP1A	-0.239908237570888	7.38382329584548	17.32326329309	3.15303185297791e-05	0.00175067398683212
PCMT1	-0.242794353601257	6.96816091672555	17.2945752925022	3.200993655087e-05	0.00177174998809065
C1QBP	-0.364628626709498	6.02125378461792	17.2868997794518	3.21394977834707e-05	0.00177275247437886
LYST	-0.623965351387455	4.94636069186531	17.2816613706489	3.22282236195795e-05	0.00177275247437886
MSANTD3	-0.494655176141672	5.2200496554434	17.2698933991613	3.24284430329736e-05	0.00177396482967331
CCT4	-0.233343521551144	6.93127086446887	17.2634094707678	3.25392938017527e-05	0.00177396482967331
AKAP12	-0.387734034308631	5.81926821219377	17.2627416722847	3.25507322517968e-05	0.00177396482967331
MSI2	0.220610258257574	7.25761906359875	17.2322986344042	3.30764928427489e-05	0.00179461050437656
EIF4EBP3	0.59951538354144	4.68300817420313	17.2237872002145	3.32250088351121e-05	0.00179461050437656
S1PR1	0.455135522516318	5.39850913198239	17.2198525323841	3.32938911969743e-05	0.00179461050437656
PTTG1	-0.399061267509254	6.42426066394626	17.2175168022101	3.33348495901021e-05	0.00179461050437656
CCT2	-0.188069489797276	8.18881982523013	17.1829306429793	3.39472991473163e-05	0.00181971009840021
PRC1	-0.464496397837657	5.96738824815682	17.1758103246112	3.40747824223936e-05	0.00181971009840021
LUC7L3	0.186967029444481	8.13969889494755	17.1738875528681	3.41092904623346e-05	0.00181971009840021
COPS3	-0.302858092391297	6.15487948848767	17.1671723316126	3.42300845199428e-05	0.00182067044149317
MYO9B	-0.384084921754067	5.76271764047533	17.1486967029647	3.45646494278785e-05	0.00182951393160678
MAGED1	0.258836673458993	7.58838290570464	17.1446156374249	3.46389932562477e-05	0.00182951393160678
RRAGD	-0.41521785221289	5.60943316302965	17.135974492994	3.47969378558267e-05	0.00182951393160678
TNFRSF21	-0.528895848915883	5.16024038281085	17.1352878922161	3.48095186851561e-05	0.00182951393160678
BNIP3L	0.17976083214313	8.0147543143779	17.1103803659871	3.52690126504506e-05	0.00184591162111748
GJA1	-0.418616743774937	6.87795346361929	17.1071017966746	3.53299480329058e-05	0.00184591162111748
LTBP3	0.379313397609108	5.44045619489235	17.0878550264055	3.56898079877591e-05	0.00185922905611526
RAN	-0.216803510906785	9.14385640042014	17.0745564094766	3.59406044977199e-05	0.00186680348053846
PA2G4	-0.280660297772702	7.01767476724305	17.0132833136086	3.71192253701106e-05	0.00192238514548362
DUSP5	-1.02192239453003	4.2219757121138	16.9848453681755	3.76793697463966e-05	0.00194570553046116
MRPL1	-0.29464855288172	5.94811734520416	16.9027738285249	3.93440468124791e-05	0.00202576092192625
PSME2	-0.306202450747725	7.04215963801951	16.8880367030278	3.96507010792609e-05	0.00203563251453875
ARSJ	-0.708317827902314	4.53749862276553	16.8805419325008	3.98075748947256e-05	0.00203777967206757
TMIE	0.703665950663666	4.65637843194112	16.8664158982523	4.01049465919854e-05	0.00204708591941569
CSPG5	0.425743045110385	6.63535422171081	16.8441480706846	4.05782552608896e-05	0.00206529326776114
ATOX1	-0.21645203657145	8.27798281454508	16.8301762975207	4.08780919874985e-05	0.0020745924506664
KAT7	0.171348079312768	7.56661534302871	16.7447447313416	4.27605378756565e-05	0.00216122972239948
CSTB	-0.288541576010518	8.02964530149045	16.7416984385301	4.28292475475507e-05	0.00216122972239948
BOLA2	-0.451978503029061	5.65804635711001	16.7168939361924	4.33928649376391e-05	0.00218345006754393
PDZD11	-0.172126778250719	7.70747058448239	16.7050613450854	4.36643506768265e-05	0.00219088662659476
STX8	-0.210926902572227	6.955704608414	16.6965326040403	4.38610916354462e-05	0.00219454139843792
PITRM1	-0.382443880933525	5.54664436086833	16.6832826877301	4.41685099485544e-05	0.00220369760058816
PNO1	-0.431565521165163	5.18459663579186	16.6606762541211	4.46980231678904e-05	0.00222017512297053
ZNF365	-0.719033236272007	4.57261127863164	16.6584944339359	4.47494647075699e-05	0.00222017512297053
DECR1	0.225582365260061	7.1843297203155	16.6086175805636	4.59418002645884e-05	0.00227296415163796
SAT1	-0.270717020227986	8.07170087201638	16.5946171311768	4.62821946914137e-05	0.00228342683112624
UFM1	-0.271897011441381	6.33502482748229	16.5722664216735	4.68308732316696e-05	0.00230407896299815
GMPR2	0.279591689199666	6.18044447859839	16.5589496189473	4.71608863267431e-05	0.00231388814021959
KIAA0513	-0.30228869046538	5.90547617024411	16.530526402616	4.78731048498518e-05	0.00234234373784689
RPL36AL	-0.17404708521919	8.62912157873227	16.5237971590127	4.80433010373696e-05	0.00234419544896389
CGAS	0.491154437997625	4.90007136405459	16.503271996221	4.85661910440711e-05	0.00236319883454008
CAMK2D	-0.273760212246636	7.05306086299023	16.4886655811631	4.89417791007529e-05	0.00237495011351379
COPS8	-0.214649058659841	7.58751676128942	16.4744765394755	4.93094313065454e-05	0.00238625313470364
SMIM29	-0.530907398894994	4.89663988857134	16.4653180206565	4.95482110819135e-05	0.00239127497188788
DUSP4	-0.97109134631726	4.36987351682118	16.4157740371031	5.08602183427261e-05	0.00244792442197382
MAFG	-0.515761159191957	5.32638057700064	16.3912502604354	5.15225182187544e-05	0.00247308087450021
HERC5	-0.974502094025626	4.33985246686743	16.3010614494398	5.4033675863883e-05	0.00258660666730026
MSMO1	-0.206018213415607	8.27606360989558	16.2735753618963	5.48231825634553e-05	0.00261732671041488
MYO1B	-0.541112581135505	4.88671399311248	16.2619421226992	5.51608184723646e-05	0.00262636671178097
UAP1L1	-0.524718744604513	4.95929821378005	16.2412618146452	5.57662020662974e-05	0.00263765999308191
LAMTOR3	-0.233182596334125	7.08550442075235	16.2373469485183	5.58815535559744e-05	0.00263765999308191
AHDC1	0.367373006426884	5.53380686978993	16.2354973214917	5.59361362301679e-05	0.00263765999308191
FDFT1	-0.268143769699628	6.85471337385965	16.2310275423775	5.60682612838203e-05	0.00263765999308191
HDGF	0.229864524376074	7.12825224048448	16.2285171599377	5.61426048662985e-05	0.00263765999308191
KRT75	-1.05394597434379	4.16075295018023	16.2224357031085	5.63231150526711e-05	0.0026391402481823
RASEF	-0.433044920406631	5.50448236945233	16.1499232309413	5.85209414601693e-05	0.00273488895815968
HSPA12A	-0.664485054888946	4.5007877396985	16.1383685991319	5.88790400268193e-05	0.00274438304461848
MTRNR2L13	-0.336965515858455	5.69134505783453	16.125270573476	5.92876368550036e-05	0.00275617486607828
PDXK	-0.294644710705418	6.04725835380728	16.1071633915031	5.98571962383593e-05	0.00277536821930319
NUDT4	-0.266114593219614	7.47215850442028	16.0874591713873	6.04832446362965e-05	0.00279707370495583
MCUB	-0.445028712995818	5.03596221913592	16.0496183729993	6.17040619027796e-05	0.00284609985526571
CORO1C	-0.26508419595175	6.53190603053837	16.0330495399604	6.22463770675099e-05	0.0028636567029084
GOLGA3	-0.191653139222764	7.03176617954554	16.0172270006061	6.2768739677932e-05	0.00288020703931485
TTYH1	0.381232756607286	7.83095566780277	15.9954599522747	6.34945659001465e-05	0.00290097610391623
WTAP	-0.17133095409699	7.80396334613672	15.9938395617054	6.35489345257169e-05	0.00290097610391623
NOV	-1.73078002280856	4.33127948970657	15.9670566459145	6.44543896263468e-05	0.00293474588447778
BMS1	-0.270015371571266	6.1980118970424	15.9117774414858	6.63644668300113e-05	0.0030139677858799
CLUAP1	0.18763228744052	7.29078662589319	15.8808860997035	6.7456557521537e-05	0.00305573029877612
DPH2	-0.46619842125496	4.86796688827468	15.8344799311182	6.91312107291893e-05	0.00312360205213112
CD200	0.346762969365225	5.58035250586053	15.8088961307259	7.00722682785731e-05	0.00315806619783737
RSAD2	-0.721714611789525	4.77362425988735	15.7893269048959	7.08007788791666e-05	0.00318280049621269
NDUFA6	-0.222767883362264	7.19915513087978	15.7517601951982	7.22207095639759e-05	0.00323841318429656
LIF	-1.08445530719488	4.33125168778429	15.7182565690341	7.35112170231913e-05	0.00328795625231001
MVB12B	0.595840085986044	4.69415339330015	15.7113197376608	7.37812981869161e-05	0.00329172381230896
BTBD10	-0.387280919861956	5.46089936644325	15.6617718607577	7.57396646893847e-05	0.00337060537934267
ARVCF	0.31387697888588	6.40552938696136	15.6491140993196	7.62482910550772e-05	0.00338473616833967
LMNA	-0.296628837528557	6.75876308818408	15.6438606313752	7.64603986921939e-05	0.00338566645409035
MAD2L1	-0.400388128885911	5.66194823520522	15.5884501068592	7.87340614765696e-05	0.00347765011689028
IL11	-0.691569952854618	4.56377949327974	15.5785021933086	7.91493993722936e-05	0.00348729890965688
TMEM51	-0.816578750999925	4.49487356274623	15.5704043838934	7.94891200558822e-05	0.00349357641297714
PSMD6	-0.301559018576177	6.69518536748479	15.5312241990693	8.11536495103454e-05	0.00355790455477039
ZDHHC24	0.252216288073375	6.25801988967238	15.4946128362135	8.27407289733145e-05	0.00360622339284211
RAB29	-0.260234279876479	6.35793249199256	15.4937774792741	8.27773032641419e-05	0.00360622339284211
UBE2V2	-0.211510399442058	7.40145042464728	15.4917398847888	8.2866583157562e-05	0.00360622339284211
TXNDC17	-0.273112181795101	8.05110798471371	15.4276133076852	8.57264317890575e-05	0.00372153568590144
CRIP2	0.25730945898557	7.50900272988692	15.39098865985	8.74041220869148e-05	0.00378509000098639
MYOF	-0.670524240328681	4.90301025291191	15.3746685448267	8.81623115916785e-05	0.00380861186076051
PIP4P2	-0.546457212796955	4.66111343891916	15.3413383877258	8.97313649422854e-05	0.00386696334758579
IER3IP1	-0.249855071621381	6.52305803374929	15.3241368213033	9.05521096179978e-05	0.00389272802350501
PRSS23	-0.352956263831335	6.26405452335092	15.3196218601909	9.07687823908971e-05	0.00389272802350501
PLEKHB2	-0.2229061819364	6.78146995158828	15.2939535556004	9.20105545258058e-05	0.00393645155014752
PATL1	-0.5581968867514	4.64213014784187	15.2642579659072	9.34685022549297e-05	0.00397990523274891
PIM3	-0.812655698938918	4.35722510897929	15.2614862114751	9.36057661001806e-05	0.00397990523274891
ADK	-0.231697346879206	7.04240476984273	15.2595788011199	9.37003433861954e-05	0.00397990523274891
PIM1	-0.792376106532928	4.42490766300776	15.2316238852705	9.50975471661323e-05	0.00402958793159458
PCDH8	0.527061940240829	6.02857946771163	15.1894765252456	9.72438360068872e-05	0.00411069886242001
CHAC2	-0.6507147386135	4.50861495749372	15.1699040838254	9.82570419485308e-05	0.00414363982617233
PHB	-0.269270664088784	7.20973780022432	15.1525687256335	9.91633095981662e-05	0.00416506379827869
CCDC40	0.308307256742102	6.07445494079056	15.1511971293481	9.9235372790967e-05	0.00416506379827869
PRUNE2	-0.765842313628433	4.64995468027745	15.1439094859093	9.96191479003061e-05	0.00416909233119874
GADD45G	0.412853460208688	6.30497660593044	15.1404449045035	9.98021199428786e-05	0.00416909233119874
CFAP126	0.413739543858726	7.79790087376036	15.1230722597525	0.000100724719495639	0.00419112549961322
AP3S1	-0.355269859023448	5.38536190180187	15.1216090683725	0.000100802815200724	0.00419112549961322
DDR1	0.338528671647603	7.31627297906989	15.0936511923345	0.000102306787784292	0.00424369514106647
RGS10	-0.86658660830546	4.56987615617544	15.0695261431904	0.000103622716533673	0.00428823727860847
PCMTD2	0.331416718234113	5.89126112301218	15.0537526565291	0.00010449229644012	0.00431414348379349
MARS	-0.430624618591777	6.75903667458835	15.0377307718223	0.000105383089647511	0.0043408029856668
FTL	-0.316424802456825	12.406258986933	15.0127520282582	0.000106787142471645	0.00438843124700182
TMED5	-0.293473068895412	6.09003439792529	15.0002708409954	0.000107495747691204	0.00440732565533936
TUBA4A	-0.748845597530909	4.52722155648895	14.9920495877018	0.000107965083395526	0.00441548292484187
OAZ1	-0.23445778471267	8.49484288537228	14.9852273991825	0.000108356114618715	0.00441548292484187
ELP3	-0.260918369730683	5.91676887869145	14.9828035353449	0.000108495387510205	0.00441548292484187
CSF3	-1.37736596364759	4.2280502351496	14.9777074689535	0.000108788790487491	0.00441548292484187
SEC61G	-0.226845792023809	8.61024732435141	14.9750662358143	0.000108941171982605	0.00441548292484187
IDI1	-0.232741981473961	7.53279753236446	14.9524331455721	0.000110255789460656	0.00445092078773519
TOMM20	-0.273337524751489	7.01591626619153	14.9492868524019	0.000110439798102025	0.00445092078773519
BASP1	0.4463423481256	5.33309055709381	14.9445682021426	0.000110716344453354	0.00445092078773519
ARHGEF6	0.289939323198104	6.23185698536562	14.9391346665853	0.000111035651653629	0.00445092078773519
YKT6	-0.293885558422225	5.99115975067327	14.9345543222774	0.000111305540104102	0.00445092078773519
CMC2	-0.205554889134777	6.94279188472985	14.934253670975	0.000111323278509863	0.00445092078773519
TEKT1	0.539495939540713	5.26513140731699	14.9190348006818	0.000112224918115459	0.00447686430103831
CEBPG	-0.560857387182089	5.27008135895591	14.9020346305608	0.000113240784875116	0.00450723771170348
LYAR	-0.475989148473828	5.01055027547649	14.892692017308	0.000113803000410559	0.00451945906563188
